,Unnamed: 0,Unnamed: 0.1,askPrice,baseLastPrice,baseSymbol,bidPrice,daysToExpiration,expirationDate,exportedAt,lastPrice,midpoint,openInterest,strikePrice,symbolType,tradeTime,volatility,volume,volumeOpenInterestRatio,priceDiff,priceDiffPerc,inTheMoney,nrOptions,strikePriceCum,nrCalls,meanStrikeCall,volumeCall,openInterestCall,nrPuts,meanStrikePut,volumePut,openInterestPut,volumeCumSum,openInterestCumSum,nrHigherOptions,higherStrikePriceCum,meanStrikeCallPerc,meanStrikePutPerc,midpointPerc,meanHigherStrike
2280,1289.0,89.0,0.9,6.35,SRNE,0.8,22,2020-07-17,2020-06-25,0.85,0.85,5265.0,8.0,Call,16:15 ET,222.01,6729.0,1.28,1.6500000000000004,1.2598425196850394,0,1,8.0,1.0,8.0,6729.0,5265.0,1.0,7.0,674.0,382.0,6729.0,5265.0,1,8.0,1.2598425196850394,1.1023622047244095,0.13385826771653545,8.0
2281,995.0,95.0,1.7,6.35,SRNE,1.65,57,2020-08-21,2020-06-25,1.55,1.67,534.0,7.0,Call,16:13 ET,179.84,888.0,1.66,0.6500000000000004,1.1023622047244095,0,1,7.0,3.0,8.0,2167.0,1080.0,0.0,,0.0,,2167.0,1080.0,3,24.0,1.2598425196850394,,0.262992125984252,8.0
2282,643.0,43.0,1.5,6.35,SRNE,1.1,57,2020-08-21,2020-06-25,1.35,1.3,299.0,8.0,Call,16:13 ET,187.73,735.0,2.46,1.6500000000000004,1.2598425196850394,0,1,8.0,3.0,8.0,2167.0,1080.0,0.0,,0.0,,1279.0,546.0,2,17.0,1.2598425196850394,,0.20472440944881892,8.5
2283,726.0,26.0,1.3,6.35,SRNE,1.2,57,2020-08-21,2020-06-25,1.2,1.25,247.0,9.0,Call,16:09 ET,195.07,544.0,2.2,2.6500000000000004,1.4173228346456694,0,1,9.0,3.0,8.0,2167.0,1080.0,0.0,,0.0,,544.0,247.0,1,9.0,1.2598425196850394,,0.1968503937007874,9.0
2285,367.0,67.0,2.0,60.01,STAA,1.55,22,2020-07-17,2020-06-25,1.8,1.78,135.0,65.0,Call,16:11 ET,61.6,517.0,3.83,4.990000000000002,1.0831528078653558,0,1,65.0,1.0,65.0,517.0,135.0,0.0,,0.0,,517.0,135.0,1,65.0,1.0831528078653558,,0.029661723046158973,65.0
2286,1076.0,76.0,0.41,29.72,T,0.37,7,2020-07-02,2020-06-25,0.39,0.39,1790.0,30.0,Call,16:14 ET,31.19,2730.0,1.53,0.28000000000000114,1.009421265141319,0,1,30.0,1.0,30.0,2730.0,1790.0,0.0,,0.0,,2730.0,1790.0,1,30.0,1.009421265141319,,0.013122476446837148,30.0
2289,79.0,79.0,0.45,12.74,TEVA,0.42,57,2020-08-21,2020-06-25,0.43,0.44,1265.0,15.0,Call,06/25/20,56.9,13325.0,10.53,2.26,1.1773940345368916,0,1,15.0,1.0,15.0,13325.0,1265.0,0.0,,0.0,,13325.0,1265.0,1,15.0,1.1773940345368916,,0.03453689167974882,15.0
2291,360.0,60.0,1.02,38.55,TFC,0.49,22,2020-07-17,2020-06-25,0.67,0.76,425.0,42.5,Call,15:32 ET,52.06,1642.0,3.86,3.950000000000003,1.1024643320363166,0,1,42.5,1.0,42.5,1642.0,425.0,0.0,,0.0,,1642.0,425.0,1,42.5,1.1024643320363166,,0.01971465629053178,42.5
2297,532.0,32.0,0.5,8.55,TLRY,0.49,7,2020-07-02,2020-06-25,0.49,0.5,2984.0,9.0,Call,16:14 ET,142.78,8496.0,2.85,0.4499999999999993,1.0526315789473684,0,1,9.0,2.0,10.5,9118.0,3334.0,0.0,,0.0,,9118.0,3334.0,2,21.0,1.2280701754385963,,0.05847953216374269,10.5
2298,920.0,20.0,0.13,8.55,TLRY,0.05,7,2020-07-02,2020-06-25,0.1,0.09,350.0,12.0,Call,16:14 ET,179.66,622.0,1.78,3.4499999999999993,1.4035087719298245,0,1,12.0,2.0,10.5,9118.0,3334.0,0.0,,0.0,,622.0,350.0,1,12.0,1.2280701754385963,,0.010526315789473682,12.0
2300,932.0,32.0,0.45,2.46,TRIB,0.4,22,2020-07-17,2020-06-25,0.4,0.43,1290.0,2.5,Call,16:13 ET,173.74,2277.0,1.77,0.040000000000000036,1.016260162601626,0,1,2.5,1.0,2.5,2277.0,1290.0,0.0,,0.0,,2277.0,1290.0,1,2.5,1.016260162601626,,0.17479674796747968,2.5
2326,840.0,40.0,30.65,985.98,TSLA,29.0,7,2020-07-02,2020-06-25,29.55,29.83,460.0,990.0,Call,16:14 ET,57.53,886.0,1.93,4.019999999999982,1.004077161808556,0,1,990.0,9.0,1083.3333333333333,12275.0,5895.0,16.0,785.9375,21328.0,9185.0,12275.0,5895.0,9,9750.0,1.0987376349756925,0.7971130246049616,0.03025416337045376,1083.3333333333333
2327,756.0,56.0,25.6,985.98,TSLA,24.85,7,2020-07-02,2020-06-25,25.0,25.23,1519.0,1000.0,Call,16:15 ET,57.25,3244.0,2.14,14.019999999999982,1.0142193553621777,0,1,1000.0,9.0,1083.3333333333333,12275.0,5895.0,16.0,785.9375,21328.0,9185.0,11389.0,5435.0,8,8760.0,1.0987376349756925,0.7971130246049616,0.025588754335787743,1095.0
2328,858.0,58.0,21.8,985.98,TSLA,20.35,7,2020-07-02,2020-06-25,21.3,21.08,481.0,1010.0,Call,16:14 ET,57.65,916.0,1.9,24.019999999999982,1.0243615489157996,0,1,1010.0,9.0,1083.3333333333333,12275.0,5895.0,16.0,785.9375,21328.0,9185.0,8145.0,3916.0,7,7760.0,1.0987376349756925,0.7971130246049616,0.021379744011034704,1108.5714285714287
2329,328.0,28.0,13.35,985.98,TSLA,11.95,7,2020-07-02,2020-06-25,12.9,12.65,190.0,1040.0,Call,16:14 ET,59.09,786.0,4.14,54.01999999999998,1.0547881295766648,0,1,1040.0,9.0,1083.3333333333333,12275.0,5895.0,16.0,785.9375,21328.0,9185.0,7229.0,3435.0,6,6750.0,1.0987376349756925,0.7971130246049616,0.012829874845331548,1125.0
2330,879.0,79.0,11.0,985.98,TSLA,10.7,7,2020-07-02,2020-06-25,10.83,10.85,1205.0,1050.0,Call,16:14 ET,59.57,2256.0,1.87,64.01999999999998,1.0649303231302867,0,1,1050.0,9.0,1083.3333333333333,12275.0,5895.0,16.0,785.9375,21328.0,9185.0,6443.0,3245.0,5,5710.0,1.0987376349756925,0.7971130246049616,0.011004280005679629,1142.0
2331,1048.0,48.0,4.85,985.98,TSLA,4.65,7,2020-07-02,2020-06-25,4.85,4.75,1359.0,1100.0,Call,16:15 ET,64.01,2145.0,1.58,114.01999999999998,1.1156412908983955,0,1,1100.0,9.0,1083.3333333333333,12275.0,5895.0,16.0,785.9375,21328.0,9185.0,4187.0,2040.0,4,4660.0,1.0987376349756925,0.7971130246049616,0.0048175419379703445,1165.0
2332,220.0,20.0,4.15,985.98,TSLA,3.85,7,2020-07-02,2020-06-25,4.1,4.0,142.0,1110.0,Call,16:14 ET,64.73,787.0,5.54,124.01999999999998,1.1257834844520174,0,1,1110.0,9.0,1083.3333333333333,12275.0,5895.0,16.0,785.9375,21328.0,9185.0,2042.0,681.0,3,3560.0,1.0987376349756925,0.7971130246049616,0.0040568774214487105,1186.6666666666667
2333,386.0,86.0,2.37,985.98,TSLA,1.79,7,2020-07-02,2020-06-25,2.24,2.08,198.0,1150.0,Call,16:13 ET,68.49,729.0,3.68,164.01999999999998,1.1663522586665043,0,1,1150.0,9.0,1083.3333333333333,12275.0,5895.0,16.0,785.9375,21328.0,9185.0,1255.0,539.0,2,2450.0,1.0987376349756925,0.7971130246049616,0.0021095762591533296,1225.0
2334,1072.0,72.0,0.45,985.98,TSLA,0.34,7,2020-07-02,2020-06-25,0.41,0.4,341.0,1300.0,Call,16:07 ET,84.62,526.0,1.54,314.02,1.318485161970831,0,1,1300.0,9.0,1083.3333333333333,12275.0,5895.0,16.0,785.9375,21328.0,9185.0,526.0,341.0,1,1300.0,1.0987376349756925,0.7971130246049616,0.0004056877421448711,1300.0
2335,926.0,26.0,25.6,985.98,TSLA,23.25,15,2020-07-10,2020-06-25,25.06,24.43,407.0,1050.0,Call,16:14 ET,61.49,722.0,1.77,64.01999999999998,1.0649303231302867,0,1,1050.0,2.0,1125.0,1356.0,817.0,0.0,,0.0,,1356.0,817.0,2,2250.0,1.1409967747824499,,0.024777378851498,1125.0
2336,1067.0,67.0,5.5,985.98,TSLA,4.35,15,2020-07-10,2020-06-25,5.3,4.93,410.0,1200.0,Call,16:12 ET,68.18,634.0,1.55,214.01999999999998,1.2170632264346133,0,1,1200.0,2.0,1125.0,1356.0,817.0,0.0,,0.0,,634.0,410.0,1,1200.0,1.1409967747824499,,0.005000101421935536,1200.0
2338,233.0,33.0,22.9,985.98,TSLA,20.5,57,2020-08-21,2020-06-25,21.95,21.7,102.0,1360.0,Call,16:12 ET,72.51,544.0,5.33,374.02,1.3793383232925618,0,1,1360.0,2.0,1380.0,1141.0,398.0,1.0,490.0,602.0,105.0,1141.0,398.0,2,2760.0,1.3996227103998053,0.49696748412746705,0.022008560011359257,1380.0
2339,806.0,6.0,19.0,985.98,TSLA,17.6,57,2020-08-21,2020-06-25,18.7,18.3,296.0,1400.0,Call,16:12 ET,73.15,597.0,2.02,414.02,1.4199070975070487,0,1,1400.0,2.0,1380.0,1141.0,398.0,1.0,490.0,602.0,105.0,597.0,296.0,1,1400.0,1.3996227103998053,0.49696748412746705,0.018560214203127853,1400.0
2388,471.0,71.0,0.89,31.37,TWTR,0.81,7,2020-07-02,2020-06-25,0.84,0.85,281.0,31.5,Call,16:14 ET,51.8,876.0,3.12,0.129999999999999,1.004144086707045,0,1,31.5,4.0,32.25,3919.0,2053.0,0.0,,0.0,,3919.0,2053.0,4,129.0,1.028052279247689,,0.027095951546063115,32.25
2389,1117.0,17.0,0.68,31.37,TWTR,0.61,7,2020-07-02,2020-06-25,0.65,0.65,517.0,32.0,Call,16:13 ET,53.02,755.0,1.46,0.629999999999999,1.020082881734141,0,1,32.0,4.0,32.25,3919.0,2053.0,0.0,,0.0,,3043.0,1772.0,3,97.5,1.028052279247689,,0.020720433535224736,32.5
2390,1302.0,2.0,0.51,31.37,TWTR,0.45,7,2020-07-02,2020-06-25,0.49,0.48,421.0,32.5,Call,16:11 ET,53.69,532.0,1.26,1.129999999999999,1.036021676761237,0,1,32.5,4.0,32.25,3919.0,2053.0,0.0,,0.0,,2288.0,1255.0,2,65.5,1.028052279247689,,0.015301243226012113,32.75
2391,765.0,65.0,0.38,31.37,TWTR,0.33,7,2020-07-02,2020-06-25,0.37,0.36,834.0,33.0,Call,16:12 ET,54.76,1756.0,2.11,1.629999999999999,1.0519604717883329,0,1,33.0,4.0,32.25,3919.0,2053.0,0.0,,0.0,,1756.0,834.0,1,33.0,1.028052279247689,,0.011475932419509085,33.0
2392,1104.0,4.0,1.57,31.37,TWTR,1.43,22,2020-07-17,2020-06-25,1.5,1.5,361.0,31.5,Call,16:10 ET,50.43,530.0,1.47,0.129999999999999,1.004144086707045,0,1,31.5,1.0,31.5,530.0,361.0,0.0,,0.0,,530.0,361.0,1,31.5,1.004144086707045,,0.047816385081287854,31.5
2393,1319.0,19.0,1.55,31.37,TWTR,1.41,57,2020-08-21,2020-06-25,1.45,1.48,662.0,35.0,Call,16:12 ET,55.37,826.0,1.25,3.629999999999999,1.1157156518967166,0,1,35.0,1.0,35.0,826.0,662.0,0.0,,0.0,,826.0,662.0,1,35.0,1.1157156518967166,,0.047178833280204016,35.0
2403,1221.0,21.0,1.85,34.69,UAL,1.83,7,2020-07-02,2020-06-25,1.85,1.84,1744.0,35.0,Call,16:14 ET,103.82,2343.0,1.34,0.3100000000000023,1.0089362928797925,0,1,35.0,2.0,36.0,3155.0,2329.0,2.0,33.0,2566.0,1392.0,3155.0,2329.0,2,72.0,1.0377630441049295,0.9512827904295187,0.05304122225425195,36.0
2404,1175.0,75.0,1.1,34.69,UAL,1.05,7,2020-07-02,2020-06-25,1.07,1.08,585.0,37.0,Call,16:14 ET,101.86,812.0,1.39,2.3100000000000023,1.0665897953300665,0,1,37.0,2.0,36.0,3155.0,2329.0,2.0,33.0,2566.0,1392.0,812.0,585.0,1,37.0,1.0377630441049295,0.9512827904295187,0.031132891323147886,37.0
2419,283.0,83.0,1.57,30.58,UBER,1.53,22,2020-07-17,2020-06-25,1.57,1.55,438.0,31.0,Call,16:12 ET,58.43,2037.0,4.65,0.4200000000000017,1.013734466971877,0,1,31.0,1.0,31.0,2037.0,438.0,0.0,,0.0,,2037.0,438.0,1,31.0,1.013734466971877,,0.05068672334859386,31.0
2420,231.0,31.0,2.91,30.58,UBER,2.76,57,2020-08-21,2020-06-25,2.8,2.84,171.0,31.0,Call,16:12 ET,61.45,919.0,5.37,0.4200000000000017,1.013734466971877,0,1,31.0,3.0,36.666666666666664,3794.0,1165.0,1.0,31.0,875.0,541.0,3794.0,1165.0,3,110.0,1.1990407673860912,1.013734466971877,0.09287115761935906,36.666666666666664
2421,1161.0,61.0,1.72,30.58,UBER,1.57,57,2020-08-21,2020-06-25,1.67,1.65,581.0,34.0,Call,16:09 ET,60.29,817.0,1.41,3.4200000000000017,1.1118378024852846,0,1,34.0,3.0,36.666666666666664,3794.0,1165.0,1.0,31.0,875.0,541.0,2875.0,994.0,2,79.0,1.1990407673860912,1.013734466971877,0.0539568345323741,39.5
2422,257.0,57.0,0.25,30.58,UBER,0.22,57,2020-08-21,2020-06-25,0.25,0.24,413.0,45.0,Call,13:17 ET,63.35,2058.0,4.98,14.420000000000002,1.471550032701112,0,1,45.0,3.0,36.666666666666664,3794.0,1165.0,1.0,31.0,875.0,541.0,2058.0,413.0,1,45.0,1.1990407673860912,1.013734466971877,0.007848266841072597,45.0
2429,376.0,76.0,1.89,38.05,USB,1.77,57,2020-08-21,2020-06-25,1.74,1.83,522.0,40.0,Call,14:47 ET,41.77,1963.0,3.76,1.9500000000000028,1.0512483574244416,0,1,40.0,1.0,40.0,1963.0,522.0,0.0,,0.0,,1963.0,522.0,1,40.0,1.0512483574244416,,0.048094612352168206,40.0
2433,458.0,58.0,0.28,10.56,VALE,0.22,15,2020-07-10,2020-06-25,0.23,0.25,768.0,11.0,Call,15:44 ET,47.17,2464.0,3.21,0.4399999999999995,1.0416666666666665,0,1,11.0,1.0,11.0,2464.0,768.0,0.0,,0.0,,2464.0,768.0,1,11.0,1.0416666666666665,,0.023674242424242424,11.0
2434,1.0,1.0,0.31,10.56,VALE,0.3,57,2020-08-21,2020-06-25,0.31,0.31,435.0,12.0,Call,06/25/20,47.01,48930.0,112.48,1.4399999999999995,1.1363636363636362,0,1,12.0,2.0,12.5,49798.0,587.0,0.0,,0.0,,49798.0,587.0,2,25.0,1.183712121212121,,0.029356060606060604,12.5
2435,212.0,12.0,0.15,10.56,VALE,0.12,57,2020-08-21,2020-06-25,0.15,0.14,152.0,13.0,Call,16:13 ET,47.34,868.0,5.71,2.4399999999999995,1.231060606060606,0,1,13.0,2.0,12.5,49798.0,587.0,0.0,,0.0,,868.0,152.0,1,13.0,1.183712121212121,,0.013257575757575758,13.0
2437,434.0,34.0,1.0,22.97,VIAC,0.87,7,2020-07-02,2020-06-25,1.0,0.94,342.0,23.0,Call,15:42 ET,79.73,1141.0,3.34,0.030000000000001137,1.001306051371354,0,1,23.0,1.0,23.0,1141.0,342.0,0.0,,0.0,,1141.0,342.0,1,23.0,1.001306051371354,,0.04092294296909012,23.0
2438,1112.0,12.0,1.8,149.45,VMW,1.45,7,2020-07-02,2020-06-25,1.65,1.63,372.0,155.0,Call,16:14 ET,45.0,544.0,1.46,5.550000000000011,1.0371361659417866,0,1,155.0,1.0,155.0,544.0,372.0,0.0,,0.0,,544.0,372.0,1,155.0,1.0371361659417866,,0.010906657745065239,155.0
2440,805.0,5.0,1.5,54.28,VZ,1.37,57,2020-08-21,2020-06-25,1.42,1.44,1115.0,55.0,Call,16:13 ET,19.79,2268.0,2.03,0.7199999999999989,1.013264554163596,0,1,55.0,1.0,55.0,2268.0,1115.0,0.0,,0.0,,2268.0,1115.0,1,55.0,1.013264554163596,,0.026529108327192335,55.0
2445,156.0,56.0,0.9,186.26,WDAY,0.6,22,2020-07-17,2020-06-25,0.8,0.75,586.0,210.0,Call,16:13 ET,37.03,4152.0,7.09,23.74000000000001,1.127456243960056,0,1,210.0,1.0,210.0,4152.0,586.0,0.0,,0.0,,4152.0,586.0,1,210.0,1.127456243960056,,0.004026629442714485,210.0
2448,552.0,52.0,0.9,85.21,WEC,0.5,57,2020-08-21,2020-06-25,0.8,0.7,507.0,95.0,Call,16:01 ET,26.99,1397.0,2.76,9.790000000000006,1.1148926182372962,0,1,95.0,1.0,95.0,1397.0,507.0,0.0,,0.0,,1397.0,507.0,1,95.0,1.1148926182372962,,0.008214998239643235,95.0
2454,1051.0,51.0,0.58,27.37,WFC,0.49,7,2020-07-02,2020-06-25,0.57,0.53,2369.0,29.0,Call,16:14 ET,77.92,3742.0,1.58,1.629999999999999,1.0595542564852027,0,1,29.0,1.0,29.0,3742.0,2369.0,1.0,27.0,3189.0,1150.0,3742.0,2369.0,1,29.0,1.0595542564852027,0.9864815491413956,0.01936426744610888,29.0
2455,214.0,14.0,1.3,27.37,WFC,1.14,22,2020-07-17,2020-06-25,1.2,1.22,212.0,28.5,Call,16:13 ET,62.07,1203.0,5.67,1.129999999999999,1.041286079649251,0,1,28.5,3.0,29.5,3302.0,1730.0,0.0,,0.0,,3302.0,1730.0,3,88.5,1.0778224333211546,,0.04457435147972232,29.5
2456,1275.0,75.0,1.12,27.37,WFC,1.03,22,2020-07-17,2020-06-25,1.05,1.08,1197.0,29.0,Call,16:14 ET,62.98,1549.0,1.29,1.629999999999999,1.0595542564852027,0,1,29.0,3.0,29.5,3302.0,1730.0,0.0,,0.0,,2099.0,1518.0,2,60.0,1.0778224333211546,,0.03945926196565583,30.0
2457,961.0,61.0,0.55,27.37,WFC,0.46,22,2020-07-17,2020-06-25,0.53,0.51,321.0,31.0,Call,16:13 ET,62.48,550.0,1.71,3.629999999999999,1.1326269638290098,0,1,31.0,3.0,29.5,3302.0,1730.0,0.0,,0.0,,550.0,321.0,1,31.0,1.0778224333211546,,0.018633540372670808,31.0
2463,1044.0,44.0,2.9,138.71,WING,2.65,22,2020-07-17,2020-06-25,2.7,2.78,370.0,150.0,Call,16:13 ET,48.81,585.0,1.58,11.289999999999992,1.0813928339701535,0,1,150.0,1.0,150.0,585.0,370.0,0.0,,0.0,,585.0,370.0,1,150.0,1.0813928339701535,,0.020041813856246843,150.0
2465,971.0,71.0,1.1,8.56,WKHS,1.0,22,2020-07-17,2020-06-25,1.0,1.05,13980.0,10.0,Call,16:14 ET,179.66,23732.0,1.7,1.4399999999999995,1.1682242990654206,0,1,10.0,2.0,11.25,32287.0,19999.0,1.0,10.0,642.0,338.0,32287.0,19999.0,2,22.5,1.314252336448598,1.1682242990654206,0.12266355140186916,11.25
2466,1155.0,55.0,0.7,8.56,WKHS,0.65,22,2020-07-17,2020-06-25,0.65,0.68,6019.0,12.5,Call,16:15 ET,202.35,8555.0,1.42,3.9399999999999995,1.4602803738317756,0,1,12.5,2.0,11.25,32287.0,19999.0,1.0,10.0,642.0,338.0,8555.0,6019.0,1,12.5,1.314252336448598,1.1682242990654206,0.0794392523364486,12.5
2470,729.0,29.0,1.01,19.1,WMB,0.91,57,2020-08-21,2020-06-25,0.88,0.96,1320.0,20.0,Call,15:24 ET,41.04,2898.0,2.2,0.8999999999999986,1.0471204188481675,0,1,20.0,1.0,20.0,2898.0,1320.0,0.0,,0.0,,2898.0,1320.0,1,20.0,1.0471204188481675,,0.05026178010471204,20.0
2474,1206.0,6.0,1.5,119.71,WMT,1.41,7,2020-07-02,2020-06-25,1.48,1.46,654.0,120.0,Call,16:14 ET,24.25,884.0,1.35,0.29000000000000625,1.0024225210926405,0,1,120.0,1.0,120.0,884.0,654.0,0.0,,0.0,,884.0,654.0,1,120.0,1.0024225210926405,,0.012196140673293793,120.0
2486,187.0,87.0,2.75,73.56,WYNN,2.47,7,2020-07-02,2020-06-25,2.75,2.61,321.0,75.0,Call,16:14 ET,83.22,2035.0,6.34,1.4399999999999977,1.0195758564437194,0,1,75.0,1.0,75.0,2035.0,321.0,2.0,67.5,1983.0,1463.0,2035.0,321.0,1,75.0,1.0195758564437194,0.9176182707993474,0.035481239804241435,75.0
2487,1144.0,44.0,4.85,73.56,WYNN,3.95,15,2020-07-10,2020-06-25,4.0,4.4,840.0,75.0,Call,16:03 ET,77.76,1200.0,1.43,1.4399999999999977,1.0195758564437194,0,1,75.0,1.0,75.0,1200.0,840.0,0.0,,0.0,,1200.0,840.0,1,75.0,1.0195758564437194,,0.059815116911364874,75.0
2488,1249.0,49.0,3.1,73.56,WYNN,2.97,22,2020-07-17,2020-06-25,3.05,3.04,477.0,80.0,Call,16:09 ET,75.66,624.0,1.31,6.439999999999998,1.0875475802066341,0,1,80.0,1.0,80.0,624.0,477.0,1.0,72.5,897.0,513.0,624.0,477.0,1,80.0,1.0875475802066341,0.985589994562262,0.04132680804785209,80.0
2498,637.0,37.0,0.85,7.58,X,0.81,57,2020-08-21,2020-06-25,0.83,0.83,1580.0,8.0,Call,16:13 ET,83.42,3925.0,2.48,0.41999999999999993,1.0554089709762533,0,1,8.0,1.0,8.0,3925.0,1580.0,0.0,,0.0,,3925.0,1580.0,1,8.0,1.0554089709762533,,0.10949868073878627,8.0
2511,673.0,73.0,8.4,259.51,ZM,7.7,7,2020-07-02,2020-06-25,8.14,8.05,714.0,260.0,Call,16:14 ET,58.19,1688.0,2.36,0.4900000000000091,1.0018881738661323,0,1,260.0,2.0,267.5,5190.0,2168.0,5.0,247.0,4124.0,1852.0,5190.0,2168.0,2,535.0,1.030788794266117,0.9517937651728258,0.031019999229316794,267.5
2512,662.0,62.0,2.9,259.51,ZM,2.6,7,2020-07-02,2020-06-25,2.7,2.75,1454.0,275.0,Call,16:14 ET,55.61,3502.0,2.41,15.490000000000009,1.0596894146661016,0,1,275.0,2.0,267.5,5190.0,2168.0,5.0,247.0,4124.0,1852.0,3502.0,1454.0,1,275.0,1.030788794266117,0.9517937651728258,0.010596894146661016,275.0
2531,638.0,38.0,0.76,13.32,AAL,0.72,11,2020-07-10,2020-06-29,0.75,0.74,2225.0,14.0,Call,06/29/20,111.52,6029.0,2.71,0.6799999999999997,1.0510510510510511,0,1,14.0,5.0,15.0,16754.0,7821.0,5.0,12.4,8527.0,4392.0,16754.0,7821.0,5,75.0,1.1261261261261262,0.9309309309309309,0.05555555555555555,15.0
2532,1038.0,38.0,0.61,13.32,AAL,0.56,11,2020-07-10,2020-06-29,0.59,0.59,615.0,14.5,Call,06/29/20,112.03,1081.0,1.76,1.1799999999999997,1.0885885885885886,0,1,14.5,5.0,15.0,16754.0,7821.0,5.0,12.4,8527.0,4392.0,10725.0,5596.0,4,61.0,1.1261261261261262,0.9309309309309309,0.04429429429429429,15.25
2533,1420.0,20.0,0.46,13.32,AAL,0.45,11,2020-07-10,2020-06-29,0.45,0.46,2855.0,15.0,Call,06/29/20,111.29,3526.0,1.24,1.6799999999999997,1.1261261261261262,0,1,15.0,5.0,15.0,16754.0,7821.0,5.0,12.4,8527.0,4392.0,9644.0,4981.0,3,46.5,1.1261261261261262,0.9309309309309309,0.03453453453453453,15.5
2534,1202.0,2.0,0.36,13.32,AAL,0.35,11,2020-07-10,2020-06-29,0.35,0.36,618.0,15.5,Call,06/29/20,112.22,941.0,1.52,2.1799999999999997,1.1636636636636637,0,1,15.5,5.0,15.0,16754.0,7821.0,5.0,12.4,8527.0,4392.0,6118.0,2126.0,2,31.5,1.1261261261261262,0.9309309309309309,0.027027027027027025,15.75
2535,468.0,68.0,0.28,13.32,AAL,0.27,11,2020-07-10,2020-06-29,0.27,0.28,1508.0,16.0,Call,06/29/20,112.99,5177.0,3.43,2.6799999999999997,1.2012012012012012,0,1,16.0,5.0,15.0,16754.0,7821.0,5.0,12.4,8527.0,4392.0,5177.0,1508.0,1,16.0,1.1261261261261262,0.9309309309309309,0.021021021021021023,16.0
2536,1377.0,77.0,1.21,13.32,AAL,1.15,18,2020-07-17,2020-06-29,1.19,1.18,1910.0,13.5,Call,06/29/20,107.49,2468.0,1.29,0.17999999999999972,1.0135135135135136,0,1,13.5,1.0,13.5,2468.0,1910.0,1.0,13.5,1101.0,770.0,2468.0,1910.0,1,13.5,1.0135135135135136,1.0135135135135136,0.08858858858858858,13.5
2538,1250.0,50.0,1.0,13.32,AAL,0.88,25,2020-07-24,2020-06-29,0.98,0.94,597.0,15.0,Call,06/29/20,114.48,872.0,1.46,1.6799999999999997,1.1261261261261262,0,1,15.0,1.0,15.0,872.0,597.0,0.0,,0.0,,872.0,597.0,1,15.0,1.1261261261261262,,0.07057057057057056,15.0
2565,872.0,72.0,7.8,361.78,AAPL,7.5,11,2020-07-10,2020-06-29,7.65,7.65,1341.0,362.5,Call,06/29/20,31.63,2766.0,2.06,0.7200000000000273,1.0019901597656036,0,1,362.5,6.0,380.4166666666667,14450.0,8945.0,7.0,350.7142857142857,13630.0,6710.0,14450.0,8945.0,6,2282.5,1.0515138113402254,0.9694131397929288,0.021145447509536185,380.4166666666667
2566,1321.0,21.0,6.5,361.78,AAPL,6.2,11,2020-07-10,2020-06-29,6.4,6.35,2669.0,365.0,Call,06/29/20,31.16,3656.0,1.37,3.2200000000000273,1.0089004367295042,0,1,365.0,6.0,380.4166666666667,14450.0,8945.0,7.0,350.7142857142857,13630.0,6710.0,11684.0,7604.0,5,1920.0,1.0515138113402254,0.9694131397929288,0.01755210348830781,384.0
2567,1032.0,32.0,3.65,361.78,AAPL,3.4,11,2020-07-10,2020-06-29,3.5,3.53,1767.0,372.5,Call,06/29/20,30.1,3129.0,1.77,10.720000000000027,1.0296312676212063,0,1,372.5,6.0,380.4166666666667,14450.0,8945.0,7.0,350.7142857142857,13630.0,6710.0,8028.0,4935.0,4,1555.0,1.0515138113402254,0.9694131397929288,0.009757311073027807,388.75
2568,1310.0,10.0,2.9,361.78,AAPL,2.74,11,2020-07-10,2020-06-29,2.8,2.82,2187.0,375.0,Call,06/29/20,29.86,3015.0,1.38,13.220000000000027,1.036541544585107,0,1,375.0,6.0,380.4166666666667,14450.0,8945.0,7.0,350.7142857142857,13630.0,6710.0,4899.0,3168.0,3,1182.5,1.0515138113402254,0.9694131397929288,0.007794792415280005,394.1666666666667
2569,544.0,44.0,2.45,361.78,AAPL,2.21,11,2020-07-10,2020-06-29,2.3,2.33,360.0,377.5,Call,06/29/20,30.12,1102.0,3.06,15.720000000000027,1.0434518215490078,0,1,377.5,6.0,380.4166666666667,14450.0,8945.0,7.0,350.7142857142857,13630.0,6710.0,1884.0,981.0,2,807.5,1.0515138113402254,0.9694131397929288,0.006440378130355465,403.75
2570,1404.0,4.0,0.13,361.78,AAPL,0.1,11,2020-07-10,2020-06-29,0.1,0.12,621.0,430.0,Call,06/29/20,42.73,782.0,1.26,68.22000000000003,1.1885676377909227,0,1,430.0,6.0,380.4166666666667,14450.0,8945.0,7.0,350.7142857142857,13630.0,6710.0,782.0,621.0,1,430.0,1.0515138113402254,0.9694131397929288,0.00033169329426723426,430.0
2598,4.0,4.0,0.45,89.01,ABT,0.37,11,2020-07-10,2020-06-29,0.39,0.41,129.0,95.0,Call,06/29/20,34.43,6947.0,53.85,5.989999999999995,1.0672958094596112,0,1,95.0,1.0,95.0,6947.0,129.0,0.0,,0.0,,6947.0,129.0,1,95.0,1.0672958094596112,,0.004606224019773059,95.0
