,baseSymbol,baseLastPrice,symbolType,strikePrice,expirationDate,daysToExpiration,bidPrice,midpoint,askPrice,lastPrice,volume,openInterest,volumeOpenInterestRatio,volatility,tradeTime,exportedAt,minPrice,maxPrice,finalPrice,firstPrice
9577,NVAX,83.54,Call,85.0,2020-07-17,22,8.8,9.45,10.1,9.45,933,188,4.96,123.24,2021-01-18 16:14:00,2020-06-25 00:00:00,70.30999755859375,144.5399932861328,140.49000549316406,83.54000091552734
9578,UBER,30.58,Call,31.0,2020-07-17,22,1.53,1.55,1.57,1.57,2,438,4.65,58.43,2021-01-18 16:12:00,2020-06-25 00:00:00,28.389999389648438,34.459999084472656,32.54999923706055,30.579999923706055
9579,UBER,30.58,Call,31.0,2020-07-17,22,1.53,1.55,1.57,1.57,2,438,4.65,58.43,2021-01-18 16:12:00,2020-06-25 00:00:00,28.389999389648438,34.459999084472656,32.54999923706055,30.579999923706055
9580,NOK,4.45,Call,4.5,2020-07-17,22,0.25,0.27,0.28,0.28,1,421,4.57,69.13,2021-01-18 16:13:00,2020-06-25 00:00:00,4.059999942779541,4.75,4.389999866485596,4.449999809265137
9581,NOK,4.45,Call,4.5,2020-07-17,22,0.25,0.27,0.28,0.28,1,421,4.57,69.13,2021-01-18 16:13:00,2020-06-25 00:00:00,4.059999942779541,4.75,4.389999866485596,4.449999809265137
9582,CCOI,79.04,Call,85.0,2020-07-17,22,0.45,0.58,0.7,0.7,555,123,4.51,33.32,2021-01-18 15:54:00,2020-06-25 00:00:00,76.1500015258789,83.12000274658203,81.27999877929688,79.04000091552734
9583,CCOI,79.04,Call,85.0,2020-07-17,22,0.45,0.58,0.7,0.7,555,123,4.51,33.32,2021-01-18 15:54:00,2020-06-25 00:00:00,76.1500015258789,83.12000274658203,81.27999877929688,79.04000091552734
9584,KTB,17.24,Call,20.0,2020-07-17,22,0.55,0.68,0.8,0.6,1,340,4.45,88.88,2021-01-18 16:09:00,2020-06-25 00:00:00,15.170000076293945,18.344999313354492,17.709999084472656,17.239999771118164
9585,KTB,17.24,Call,20.0,2020-07-17,22,0.55,0.68,0.8,0.6,1,340,4.45,88.88,2021-01-18 16:09:00,2020-06-25 00:00:00,15.170000076293945,18.344999313354492,17.709999084472656,17.239999771118164
9586,FLEX,10.29,Call,10.5,2020-07-17,22,0.42,0.46,0.51,0.48,529,121,4.37,56.54,2021-01-18 16:00:00,2020-06-25 00:00:00,9.529999732971191,11.0,10.869999885559082,10.289999961853027
9587,FLEX,10.29,Call,10.5,2020-07-17,22,0.42,0.46,0.51,0.48,529,121,4.37,56.54,2021-01-18 16:00:00,2020-06-25 00:00:00,9.529999732971191,11.0,10.869999885559082,10.289999961853027
9588,FANG,43.62,Call,40.0,2020-07-17,22,5.4,5.55,5.7,5.4,671,154,4.36,79.61,2021-01-18 16:12:00,2020-06-25 00:00:00,36.79999923706055,43.650001525878906,39.02000045776367,43.619998931884766
9589,FANG,43.62,Call,45.0,2020-07-17,22,2.7,2.75,2.8,2.7,660,512,1.29,76.83,2021-01-18 16:13:00,2020-06-25 00:00:00,36.79999923706055,43.650001525878906,39.02000045776367,43.619998931884766
9590,FANG,43.62,Call,40.0,2020-07-17,22,5.4,5.55,5.7,5.4,671,154,4.36,79.61,2021-01-18 16:12:00,2020-06-25 00:00:00,36.79999923706055,43.650001525878906,39.02000045776367,43.619998931884766
9591,FANG,43.62,Call,45.0,2020-07-17,22,2.7,2.75,2.8,2.7,660,512,1.29,76.83,2021-01-18 16:13:00,2020-06-25 00:00:00,36.79999923706055,43.650001525878906,39.02000045776367,43.619998931884766
9592,MU,49.19,Call,53.0,2020-07-17,22,1.52,1.56,1.6,1.58,1,450,4.32,62.18,2021-01-18 16:14:00,2020-06-25 00:00:00,47.279998779296875,52.470001220703125,49.470001220703125,49.189998626708984
9593,MU,49.19,Call,53.0,2020-07-17,22,1.52,1.56,1.6,1.58,1,450,4.32,62.18,2021-01-18 16:14:00,2020-06-25 00:00:00,47.279998779296875,52.470001220703125,49.470001220703125,49.189998626708984
9594,GOLD,25.73,Call,27.5,2020-07-17,22,0.55,0.59,0.63,0.58,562,133,4.23,48.64,2021-01-18 15:56:00,2020-06-25 00:00:00,25.170000076293945,28.049999237060547,27.34000015258789,25.729999542236328
9595,GOLD,25.73,Call,27.5,2020-07-17,22,0.55,0.59,0.63,0.58,562,133,4.23,48.64,2021-01-18 15:56:00,2020-06-25 00:00:00,25.170000076293945,28.049999237060547,27.34000015258789,25.729999542236328
9596,TFC,38.55,Call,42.5,2020-07-17,22,0.49,0.76,1.02,0.67,1,425,3.86,52.06,2021-01-18 15:32:00,2020-06-25 00:00:00,33.470001220703125,38.849998474121094,37.220001220703125,38.54999923706055
9597,TFC,38.55,Call,42.5,2020-07-17,22,0.49,0.76,1.02,0.67,1,425,3.86,52.06,2021-01-18 15:32:00,2020-06-25 00:00:00,33.470001220703125,38.849998474121094,37.220001220703125,38.54999923706055
9598,MGM,16.7,Put,15.5,2020-07-17,22,0.77,0.88,0.98,0.85,628,163,3.85,87.26,2021-01-18 15:59:00,2020-06-25 00:00:00,15.229999542236328,18.290000915527344,16.809999465942383,16.700000762939453
9599,MGM,16.7,Put,12.0,2020-07-17,22,0.16,0.2,0.23,0.2,1,919,1.77,109.76,2021-01-18 16:00:00,2020-06-25 00:00:00,15.229999542236328,18.290000915527344,16.809999465942383,16.700000762939453
9600,MGM,16.7,Put,15.5,2020-07-17,22,0.77,0.88,0.98,0.85,628,163,3.85,87.26,2021-01-18 15:59:00,2020-06-25 00:00:00,15.229999542236328,18.290000915527344,16.809999465942383,16.700000762939453
9601,MGM,16.7,Put,12.0,2020-07-17,22,0.16,0.2,0.23,0.2,1,919,1.77,109.76,2021-01-18 16:00:00,2020-06-25 00:00:00,15.229999542236328,18.290000915527344,16.809999465942383,16.700000762939453
9602,STAA,60.01,Call,65.0,2020-07-17,22,1.55,1.78,2.0,1.8,517,135,3.83,61.6,2021-01-18 16:11:00,2020-06-25 00:00:00,54.2599983215332,62.5099983215332,56.689998626708984,60.0099983215332
9603,STAA,60.01,Call,65.0,2020-07-17,22,1.55,1.78,2.0,1.8,517,135,3.83,61.6,2021-01-18 16:11:00,2020-06-25 00:00:00,54.2599983215332,62.5099983215332,56.689998626708984,60.0099983215332
9604,PAYS,10.6,Call,10.0,2020-07-17,22,1.75,1.78,1.8,1.7,2,589,3.81,136.97,2021-01-18 16:13:00,2020-06-25 00:00:00,7.480000019073486,10.930000305175781,9.069999694824219,10.600000381469727
9605,PAYS,10.6,Put,7.5,2020-07-17,22,0.35,0.38,0.4,0.4,1,481,2.14,167.04,2021-01-18 16:14:00,2020-06-25 00:00:00,7.480000019073486,10.930000305175781,9.069999694824219,10.600000381469727
9606,PAYS,10.6,Call,10.0,2020-07-17,22,1.75,1.78,1.8,1.7,2,589,3.81,136.97,2021-01-18 16:13:00,2020-06-25 00:00:00,7.480000019073486,10.930000305175781,9.069999694824219,10.600000381469727
9607,PAYS,10.6,Put,7.5,2020-07-17,22,0.35,0.38,0.4,0.4,1,481,2.14,167.04,2021-01-18 16:14:00,2020-06-25 00:00:00,7.480000019073486,10.930000305175781,9.069999694824219,10.600000381469727
9608,SQ,104.78,Put,105.0,2020-07-17,22,5.65,5.73,5.8,5.73,1,343,3.66,55.21,2021-01-18 16:12:00,2020-06-25 00:00:00,101.22000122070312,133.80999755859375,120.7300033569336,104.77999877929688
9609,SQ,104.78,Put,105.0,2020-07-17,22,5.65,5.73,5.8,5.73,1,343,3.66,55.21,2021-01-18 16:12:00,2020-06-25 00:00:00,101.22000122070312,133.80999755859375,120.7300033569336,104.77999877929688
9610,MITT,3.37,Put,5.0,2020-07-17,22,2.1,2.13,2.15,2.15,3,926,3.61,293.11,2021-01-18 16:14:00,2020-06-25 00:00:00,3.0299999713897705,3.700000047683716,3.190000057220459,3.369999885559082
9611,MITT,3.37,Put,5.0,2020-07-17,22,2.1,2.13,2.15,2.15,3,926,3.61,293.11,2021-01-18 16:14:00,2020-06-25 00:00:00,3.0299999713897705,3.700000047683716,3.190000057220459,3.369999885559082
9612,EOLS,5.6,Put,5.0,2020-07-17,22,0.85,1.0,1.15,1.0,1,367,3.6,250.76,2021-01-18 15:44:00,2020-06-25 00:00:00,3.0,5.78000020980835,3.380000114440918,5.599999904632568
9613,EOLS,5.6,Put,5.0,2020-07-17,22,0.85,1.0,1.15,1.0,1,367,3.6,250.76,2021-01-18 15:44:00,2020-06-25 00:00:00,3.0,5.78000020980835,3.380000114440918,5.599999904632568
9614,LPSN,40.78,Call,45.0,2020-07-17,22,0.75,1.23,1.7,0.91,639,180,3.55,58.56,2021-01-18 16:14:00,2020-06-25 00:00:00,37.4900016784668,45.349998474121094,38.20000076293945,40.779998779296875
9615,LPSN,40.78,Call,45.0,2020-07-17,22,0.75,1.23,1.7,0.91,639,180,3.55,58.56,2021-01-18 16:14:00,2020-06-25 00:00:00,37.4900016784668,45.349998474121094,38.20000076293945,40.779998779296875
9616,ORCL,54.53,Call,57.0,2020-07-17,22,0.58,0.61,0.64,0.57,5,1,3.53,27.03,2021-01-18 16:11:00,2020-06-25 00:00:00,53.540000915527344,57.84000015258789,54.900001525878906,54.529998779296875
9617,ORCL,54.53,Call,57.0,2020-07-17,22,0.58,0.61,0.64,0.57,5,1,3.53,27.03,2021-01-18 16:11:00,2020-06-25 00:00:00,53.540000915527344,57.84000015258789,54.900001525878906,54.529998779296875
9618,UHS,90.44,Put,90.0,2020-07-17,22,5.1,5.35,5.6,5.6,518,147,3.52,66.36,2021-01-18 13:53:00,2020-06-25 00:00:00,86.66999816894531,99.44999694824219,98.4000015258789,90.44000244140625
9619,UHS,90.44,Put,90.0,2020-07-17,22,5.1,5.35,5.6,5.6,518,147,3.52,66.36,2021-01-18 13:53:00,2020-06-25 00:00:00,86.66999816894531,99.44999694824219,98.4000015258789,90.44000244140625
9620,CFX,25.74,Put,25.0,2020-07-17,22,1.25,1.3,1.35,1.42,1,429,3.5,71.55,2021-01-18 15:21:00,2020-06-25 00:00:00,24.700000762939453,32.0,31.56999969482422,25.739999771118164
9621,CFX,25.74,Put,25.0,2020-07-17,22,1.25,1.3,1.35,1.42,1,429,3.5,71.55,2021-01-18 15:21:00,2020-06-25 00:00:00,24.700000762939453,32.0,31.56999969482422,25.739999771118164
9622,CAMP,7.68,Call,7.5,2020-07-17,22,0.9,0.93,0.95,0.94,584,172,3.4,113.89,2021-01-18 16:14:00,2020-06-25 00:00:00,7.300000190734863,8.850000381469727,7.699999809265137,7.690000057220459
9623,CAMP,7.68,Call,7.5,2020-07-17,22,0.9,0.93,0.95,0.94,584,172,3.4,113.89,2021-01-18 16:14:00,2020-06-25 00:00:00,7.300000190734863,8.850000381469727,7.699999809265137,7.690000057220459
9624,FLIR,39.8,Call,45.0,2020-07-17,22,0.9,0.93,0.95,0.95,22,6,3.32,67.8,2021-01-18 16:14:00,2020-06-25 00:00:00,37.93000030517578,43.16999816894531,41.40999984741211,39.79999923706055
9625,FLIR,39.8,Call,45.0,2020-07-17,22,0.9,0.93,0.95,0.95,22,6,3.32,67.8,2021-01-18 16:14:00,2020-06-25 00:00:00,37.93000030517578,43.16999816894531,41.40999984741211,39.79999923706055
9626,AVAV,78.85,Call,90.0,2020-07-17,22,0.95,1.0,1.05,1.0,635,195,3.26,55.09,2021-01-18 16:14:00,2020-06-25 00:00:00,73.08999633789062,80.7699966430664,77.2699966430664,78.8499984741211
9627,AVAV,78.85,Call,90.0,2020-07-17,22,0.95,1.0,1.05,1.0,635,195,3.26,55.09,2021-01-18 16:14:00,2020-06-25 00:00:00,73.08999633789062,80.7699966430664,77.2699966430664,78.8499984741211
9628,DG,190.67,Put,190.0,2020-07-17,22,4.5,4.65,4.8,4.7,886,272,3.26,27.41,2021-01-18 16:07:00,2020-06-25 00:00:00,185.5399932861328,193.6300048828125,188.47999572753906,190.6699981689453
9629,DG,190.67,Call,190.0,2020-07-17,22,4.9,5.05,5.2,5.1,693,481,1.44,25.07,2021-01-18 16:06:00,2020-06-25 00:00:00,185.5399932861328,193.6300048828125,188.47999572753906,190.6699981689453
9630,DG,190.67,Put,190.0,2020-07-17,22,4.5,4.65,4.8,4.7,886,272,3.26,27.41,2021-01-18 16:07:00,2020-06-25 00:00:00,185.5399932861328,193.6300048828125,188.47999572753906,190.6699981689453
9631,DG,190.67,Call,190.0,2020-07-17,22,4.9,5.05,5.2,5.1,693,481,1.44,25.07,2021-01-18 16:06:00,2020-06-25 00:00:00,185.5399932861328,193.6300048828125,188.47999572753906,190.6699981689453
9632,EIX,54.89,Call,55.0,2020-07-17,22,1.95,2.1,2.25,2.05,766,238,3.22,38.7,2021-01-18 16:14:00,2020-06-25 00:00:00,52.560001373291016,57.59000015258789,56.09000015258789,54.88999938964844
9633,EIX,54.89,Call,55.0,2020-07-17,22,1.95,2.1,2.25,2.05,766,238,3.22,38.7,2021-01-18 16:14:00,2020-06-25 00:00:00,52.560001373291016,57.59000015258789,56.09000015258789,54.88999938964844
9634,AVYA,12.68,Put,12.5,2020-07-17,22,0.7,0.77,0.85,0.85,1,346,3.12,76.56,2021-01-18 11:41:00,2020-06-25 00:00:00,11.449999809265137,13.1899995803833,12.319999694824219,12.680000305175781
9635,AVYA,12.68,Put,12.5,2020-07-17,22,0.7,0.77,0.85,0.85,1,346,3.12,76.56,2021-01-18 11:41:00,2020-06-25 00:00:00,11.449999809265137,13.1899995803833,12.319999694824219,12.680000305175781
9636,BYND,145.35,Call,140.0,2020-07-17,22,13.0,13.2,13.4,13.1,2,799,3.09,72.63,2021-01-18 16:14:00,2020-06-25 00:00:00,125.0,151.75,128.27000427246094,145.35000610351562
9637,BYND,145.35,Call,140.0,2020-07-17,22,13.0,13.2,13.4,13.1,2,799,3.09,72.63,2021-01-18 16:14:00,2020-06-25 00:00:00,125.0,151.75,128.27000427246094,145.35000610351562
9638,VZ,54.28,Put,49.0,2020-07-17,22,0.23,0.27,0.3,0.29,2,721,3.08,36.66,2021-01-18 15:05:00,2020-06-25 00:00:00,52.849998474121094,56.599998474121094,56.29999923706055,54.279998779296875
9639,VZ,54.28,Put,49.0,2020-07-17,22,0.23,0.27,0.3,0.29,2,721,3.08,36.66,2021-01-18 15:05:00,2020-06-25 00:00:00,52.849998474121094,56.599998474121094,56.29999923706055,54.279998779296875
9640,KBH,29.38,Put,25.0,2020-07-17,22,0.43,0.49,0.54,0.49,1,670,2.92,73.49,2021-01-18 16:04:00,2020-06-25 00:00:00,27.510000228881836,32.119998931884766,31.90999984741211,29.3799991607666
9641,KBH,29.38,Call,30.0,2020-07-17,22,1.5,1.56,1.62,1.55,901,328,2.75,63.08,2021-01-18 16:13:00,2020-06-25 00:00:00,27.510000228881836,32.119998931884766,31.90999984741211,29.3799991607666
9642,KBH,29.38,Call,29.0,2020-07-17,22,2.0,2.08,2.15,1.96,671,253,2.65,61.3,2021-01-18 16:13:00,2020-06-25 00:00:00,27.510000228881836,32.119998931884766,31.90999984741211,29.3799991607666
9643,KBH,29.38,Put,25.0,2020-07-17,22,0.43,0.49,0.54,0.49,1,670,2.92,73.49,2021-01-18 16:04:00,2020-06-25 00:00:00,27.510000228881836,32.119998931884766,31.90999984741211,29.3799991607666
9644,KBH,29.38,Call,30.0,2020-07-17,22,1.5,1.56,1.62,1.55,901,328,2.75,63.08,2021-01-18 16:13:00,2020-06-25 00:00:00,27.510000228881836,32.119998931884766,31.90999984741211,29.3799991607666
9645,KBH,29.38,Call,29.0,2020-07-17,22,2.0,2.08,2.15,1.96,671,253,2.65,61.3,2021-01-18 16:13:00,2020-06-25 00:00:00,27.510000228881836,32.119998931884766,31.90999984741211,29.3799991607666
9646,SPOT,267.47,Call,300.0,2020-07-17,22,7.5,7.75,8.0,7.7,1,366,2.89,71.41,2021-01-18 16:14:00,2020-06-25 00:00:00,241.4499969482422,285.3999938964844,263.2300109863281,267.4700012207031
9647,SPOT,267.47,Call,260.0,2020-07-17,22,20.2,21.1,22.0,21.7,510,407,1.25,68.19,2021-01-18 16:14:00,2020-06-25 00:00:00,241.4499969482422,285.3999938964844,263.2300109863281,267.4700012207031
9648,SPOT,267.47,Call,300.0,2020-07-17,22,7.5,7.75,8.0,7.7,1,366,2.89,71.41,2021-01-18 16:14:00,2020-06-25 00:00:00,241.4499969482422,285.3999938964844,263.2300109863281,267.4700012207031
9649,SPOT,267.47,Call,260.0,2020-07-17,22,20.2,21.1,22.0,21.7,510,407,1.25,68.19,2021-01-18 16:14:00,2020-06-25 00:00:00,241.4499969482422,285.3999938964844,263.2300109863281,267.4700012207031
9650,AAPL,364.84,Call,362.5,2020-07-17,22,12.15,12.7,13.25,13.05,1,596,2.89,32.8,2021-01-18 16:14:00,2020-06-25 00:00:00,87.81999969482422,99.95500183105469,96.32749938964844,91.20999908447266
9651,AAPL,364.84,Call,475.0,2020-07-17,22,0.18,0.26,0.33,0.29,777,385,2.02,49.92,2021-01-18 15:37:00,2020-06-25 00:00:00,87.81999969482422,99.95500183105469,96.32749938964844,91.20999908447266
9652,AAPL,364.84,Call,372.5,2020-07-17,22,7.35,8.18,9.0,8.31,1,1,1.73,32.18,2021-01-18 16:13:00,2020-06-25 00:00:00,87.81999969482422,99.95500183105469,96.32749938964844,91.20999908447266
9653,AAPL,364.84,Call,362.5,2020-07-17,22,12.15,12.7,13.25,13.05,1,596,2.89,32.8,2021-01-18 16:14:00,2020-06-25 00:00:00,87.81999969482422,99.95500183105469,96.32749938964844,91.20999908447266
9654,AAPL,364.84,Call,475.0,2020-07-17,22,0.18,0.26,0.33,0.29,777,385,2.02,49.92,2021-01-18 15:37:00,2020-06-25 00:00:00,87.81999969482422,99.95500183105469,96.32749938964844,91.20999908447266
9655,AAPL,364.84,Call,372.5,2020-07-17,22,7.35,8.18,9.0,8.31,1,1,1.73,32.18,2021-01-18 16:13:00,2020-06-25 00:00:00,87.81999969482422,99.95500183105469,96.32749938964844,91.20999908447266
9656,RGLD,119.13,Put,105.0,2020-07-17,22,0.95,1.03,1.1,1.15,740,267,2.77,51.29,2021-01-18 14:17:00,2020-06-25 00:00:00,116.33000183105469,130.2899932861328,129.94000244140625,119.12999725341797
9657,RGLD,119.13,Put,100.0,2020-07-17,22,0.5,0.58,0.65,0.7,924,383,2.41,55.74,2021-01-18 12:28:00,2020-06-25 00:00:00,116.33000183105469,130.2899932861328,129.94000244140625,119.12999725341797
9658,RGLD,119.13,Put,105.0,2020-07-17,22,0.95,1.03,1.1,1.15,740,267,2.77,51.29,2021-01-18 14:17:00,2020-06-25 00:00:00,116.33000183105469,130.2899932861328,129.94000244140625,119.12999725341797
9659,RGLD,119.13,Put,100.0,2020-07-17,22,0.5,0.58,0.65,0.7,924,383,2.41,55.74,2021-01-18 12:28:00,2020-06-25 00:00:00,116.33000183105469,130.2899932861328,129.94000244140625,119.12999725341797
9660,NVDA,379.6,Call,382.5,2020-07-17,22,13.85,14.18,14.5,13.95,580,217,2.67,40.76,2021-01-18 16:13:00,2020-06-25 00:00:00,356.0,431.69000244140625,408.05999755859375,379.6000061035156
9661,NVDA,379.6,Call,382.5,2020-07-17,22,13.85,14.18,14.5,13.95,580,217,2.67,40.76,2021-01-18 16:13:00,2020-06-25 00:00:00,356.0,431.69000244140625,408.05999755859375,379.6000061035156
9662,KO,44.93,Put,44.0,2020-07-17,22,0.73,0.82,0.9,0.86,721,271,2.66,29.56,2021-01-18 16:11:00,2020-06-25 00:00:00,43.5099983215332,47.189998626708984,46.81999969482422,44.93000030517578
9663,KO,44.93,Call,45.0,2020-07-17,22,1.19,1.27,1.34,1.18,4,1,2.46,27.16,2021-01-18 16:13:00,2020-06-25 00:00:00,43.5099983215332,47.189998626708984,46.81999969482422,44.93000030517578
9664,KO,44.93,Put,43.0,2020-07-17,22,0.48,0.54,0.6,0.59,564,233,2.42,31.42,2021-01-18 15:54:00,2020-06-25 00:00:00,43.5099983215332,47.189998626708984,46.81999969482422,44.93000030517578
9665,KO,44.93,Put,44.0,2020-07-17,22,0.73,0.82,0.9,0.86,721,271,2.66,29.56,2021-01-18 16:11:00,2020-06-25 00:00:00,43.5099983215332,47.189998626708984,46.81999969482422,44.93000030517578
9666,KO,44.93,Call,45.0,2020-07-17,22,1.19,1.27,1.34,1.18,4,1,2.46,27.16,2021-01-18 16:13:00,2020-06-25 00:00:00,43.5099983215332,47.189998626708984,46.81999969482422,44.93000030517578
9667,KO,44.93,Put,43.0,2020-07-17,22,0.48,0.54,0.6,0.59,564,233,2.42,31.42,2021-01-18 15:54:00,2020-06-25 00:00:00,43.5099983215332,47.189998626708984,46.81999969482422,44.93000030517578
9668,UFS,21.01,Put,20.0,2020-07-17,22,0.7,0.8,0.9,0.8,672,254,2.65,62.18,2021-01-18 16:04:00,2020-06-25 00:00:00,18.65999984741211,22.280000686645508,21.93000030517578,21.010000228881836
9669,UFS,21.01,Put,20.0,2020-07-17,22,0.7,0.8,0.9,0.8,672,254,2.65,62.18,2021-01-18 16:04:00,2020-06-25 00:00:00,18.65999984741211,22.280000686645508,21.93000030517578,21.010000228881836
9670,ERI,38.6,Put,30.0,2020-07-17,22,1.25,1.38,1.5,1.46,2,929,2.58,136.05,2021-01-18 16:01:00,2020-06-25 00:00:00,34.66999816894531,43.27000045776367,40.77000045776367,38.599998474121094
9671,ERI,38.6,Put,30.0,2020-07-17,22,1.25,1.38,1.5,1.46,2,929,2.58,136.05,2021-01-18 16:01:00,2020-06-25 00:00:00,34.66999816894531,43.27000045776367,40.77000045776367,38.599998474121094
9672,GPMT,7.11,Put,7.5,2020-07-17,22,0.95,0.98,1.0,1.0,2,826,2.54,111.33,2021-01-18 15:46:00,2020-06-25 00:00:00,6.090000152587891,7.570000171661377,6.659999847412109,7.110000133514404
9673,GPMT,7.11,Put,7.5,2020-07-17,22,0.95,0.98,1.0,1.0,2,826,2.54,111.33,2021-01-18 15:46:00,2020-06-25 00:00:00,6.090000152587891,7.570000171661377,6.659999847412109,7.110000133514404
9674,RTX,61.06,Call,60.0,2020-07-17,22,3.4,3.53,3.65,3.35,1,563,2.48,46.58,2021-01-18 16:02:00,2020-06-25 00:00:00,58.060001373291016,63.83000183105469,62.20000076293945,61.060001373291016
9675,RTX,61.06,Call,60.0,2020-07-17,22,3.4,3.53,3.65,3.35,1,563,2.48,46.58,2021-01-18 16:02:00,2020-06-25 00:00:00,58.060001373291016,63.83000183105469,62.20000076293945,61.060001373291016
9676,IDEX,2.44,Call,1.0,2020-07-17,22,1.45,1.48,1.5,1.45,5,2,2.47,196.11,2021-01-18 16:14:00,2020-06-25 00:00:00,1.159999966621399,2.950000047683716,1.3300000429153442,2.440000057220459
9677,IDEX,2.44,Call,1.0,2020-07-17,22,1.45,1.48,1.5,1.45,5,2,2.47,196.11,2021-01-18 16:14:00,2020-06-25 00:00:00,1.159999966621399,2.950000047683716,1.3300000429153442,2.440000057220459
9678,MRO,5.98,Put,5.5,2020-07-17,22,0.2,0.25,0.29,0.28,640,274,2.34,86.39,2021-01-18 15:54:00,2020-06-25 00:00:00,4.96999979019165,6.269999980926514,5.510000228881836,5.980000019073486
9679,MRO,5.98,Put,5.5,2020-07-17,22,0.2,0.25,0.29,0.28,640,274,2.34,86.39,2021-01-18 15:54:00,2020-06-25 00:00:00,4.96999979019165,6.269999980926514,5.510000228881836,5.980000019073486
9680,MKC,178.54,Call,185.0,2020-07-17,22,1.05,1.28,1.5,1.45,682,293,2.33,21.34,2021-01-18 16:08:00,2020-06-25 00:00:00,86.77999877929688,96.16500091552734,95.44499969482422,89.2699966430664
9681,MKC,178.54,Call,185.0,2020-07-17,22,1.05,1.28,1.5,1.45,682,293,2.33,21.34,2021-01-18 16:08:00,2020-06-25 00:00:00,86.77999877929688,96.16500091552734,95.44499969482422,89.2699966430664
9682,WDC,42.57,Put,32.5,2020-07-17,22,0.18,0.22,0.25,0.29,2,992,2.33,80.73,2021-01-18 15:11:00,2020-06-25 00:00:00,40.56999969482422,44.310001373291016,43.40999984741211,42.56999969482422
9683,WDC,42.57,Put,32.5,2020-07-17,22,0.18,0.22,0.25,0.29,2,992,2.33,80.73,2021-01-18 15:11:00,2020-06-25 00:00:00,40.56999969482422,44.310001373291016,43.40999984741211,42.56999969482422
9684,IFRX,5.04,Put,5.0,2020-07-17,22,0.55,0.65,0.75,0.64,729,321,2.27,135.3,2021-01-18 14:48:00,2020-06-25 00:00:00,4.429999828338623,5.570000171661377,5.46999979019165,5.039999961853027
9685,IFRX,5.04,Put,5.0,2020-07-17,22,0.55,0.65,0.75,0.64,729,321,2.27,135.3,2021-01-18 14:48:00,2020-06-25 00:00:00,4.429999828338623,5.570000171661377,5.46999979019165,5.039999961853027
9686,CAKE,21.97,Put,15.0,2020-07-17,22,0.35,0.38,0.4,0.37,5,2,2.26,135.32,2021-01-18 16:14:00,2020-06-25 00:00:00,19.780000686645508,23.639999389648438,22.579999923706055,21.969999313354492
9687,CAKE,21.97,Put,15.0,2020-07-17,22,0.35,0.38,0.4,0.37,5,2,2.26,135.32,2021-01-18 16:14:00,2020-06-25 00:00:00,19.780000686645508,23.639999389648438,22.579999923706055,21.969999313354492
9688,COUP,274.23,Put,250.0,2020-07-17,22,6.7,6.9,7.1,6.8,571,257,2.22,63.11,2021-01-18 16:14:00,2020-06-25 00:00:00,260.2799987792969,314.0899963378906,303.6400146484375,274.2300109863281
9689,COUP,274.23,Put,250.0,2020-07-17,22,6.7,6.9,7.1,6.8,571,257,2.22,63.11,2021-01-18 16:14:00,2020-06-25 00:00:00,260.2799987792969,314.0899963378906,303.6400146484375,274.2300109863281
9690,HSBC,24.06,Put,21.0,2020-07-17,22,0.14,0.16,0.18,0.17,1,453,2.21,48.84,2021-01-18 14:50:00,2020-06-25 00:00:00,23.110000610351562,25.639999389648438,23.610000610351562,24.059999465942383
9691,HSBC,24.06,Put,21.0,2020-07-17,22,0.14,0.16,0.18,0.17,1,453,2.21,48.84,2021-01-18 14:50:00,2020-06-25 00:00:00,23.110000610351562,25.639999389648438,23.610000610351562,24.059999465942383
9692,W,205.12,Put,190.0,2020-07-17,22,7.4,7.7,8.0,7.8,717,328,2.19,73.28,2021-01-18 16:02:00,2020-06-25 00:00:00,193.69000244140625,230.9199981689453,215.8300018310547,205.1199951171875
9693,W,205.12,Put,190.0,2020-07-17,22,7.4,7.7,8.0,7.8,717,328,2.19,73.28,2021-01-18 16:02:00,2020-06-25 00:00:00,193.69000244140625,230.9199981689453,215.8300018310547,205.1199951171875
9694,PTON,58.06,Call,56.0,2020-07-17,22,5.25,5.33,5.4,5.32,1,642,2.19,75.01,2021-01-18 16:13:00,2020-06-25 00:00:00,55.0,69.72799682617188,58.529998779296875,58.060001373291016
9695,PTON,58.06,Call,56.0,2020-07-17,22,5.25,5.33,5.4,5.32,1,642,2.19,75.01,2021-01-18 16:13:00,2020-06-25 00:00:00,55.0,69.72799682617188,58.529998779296875,58.060001373291016
9696,NKE,101.4,Call,101.0,2020-07-17,22,4.3,4.53,4.75,4.49,527,242,2.18,42.84,2021-01-18 16:15:00,2020-06-25 00:00:00,93.56999969482422,101.68000030517578,96.27999877929688,101.4000015258789
9697,NKE,101.4,Call,101.0,2020-07-17,22,4.3,4.53,4.75,4.49,527,242,2.18,42.84,2021-01-18 16:15:00,2020-06-25 00:00:00,93.56999969482422,101.68000030517578,96.27999877929688,101.4000015258789
9698,BA,174.88,Put,172.5,2020-07-17,22,10.5,10.65,10.8,10.6,881,413,2.13,69.6,2021-01-18 16:13:00,2020-06-25 00:00:00,167.60000610351562,194.5,175.66000366210938,174.8800048828125
9699,BA,174.88,Put,172.5,2020-07-17,22,10.5,10.65,10.8,10.6,881,413,2.13,69.6,2021-01-18 16:13:00,2020-06-25 00:00:00,167.60000610351562,194.5,175.66000366210938,174.8800048828125
