,baseSymbol,baseLastPrice,symbolType,strikePrice,expirationDate,daysToExpiration,bidPrice,midpoint,askPrice,lastPrice,volume,openInterest,volumeOpenInterestRatio,volatility,tradeTime,exportedAt,minPrice,maxPrice,finalPrice,firstPrice
2654,UBER,34.42,Call,35.5,2020-10-16 00:00:00,24,1.15,1.17,1.18,1.17,516,351,1.47,47.99,2020-09-22 15:04:00,2020-09-22 21:17:35,32.88999938964844,38.349998474121094,33.720001220703125,33.54999923706055
2655,MLHR,32.28,Call,40.0,2020-10-16 00:00:00,24,0.15,0.22,0.3,0.22,1226,858,1.43,61.07,2020-09-22 11:56:00,2020-09-22 21:17:35,29.219999313354492,34.09000015258789,32.72999954223633,29.860000610351562
2656,MNK,1.21,Put,2.0,2020-10-16 00:00:00,24,0.78,0.84,0.9,0.89,950,672,1.41,236.54,2020-09-22 14:38:00,2020-09-22 21:17:35,0.14300000667572021,1.2899999618530273,0.15199999511241913,1.0700000524520874
2657,AMRN,3.9,Put,4.0,2020-10-09 00:00:00,17,0.23,0.25,0.27,0.24,637,491,1.3,55.13,2020-09-22 10:25:00,2020-09-22 21:17:35,3.359999895095825,5.570000171661377,5.25,3.680000066757202
2658,SHLL,48.76,Put,85.0,2020-10-16 00:00:00,24,38.4,39.8,41.2,39.7,652,501,1.3,233.68,2020-09-22 13:51:00,2020-09-22 21:17:35,33.209999084472656,54.45000076293945,44.90999984741211,44.86000061035156
2659,FB,252.73,Call,290.0,2020-10-16 00:00:00,24,1.41,1.43,1.45,1.45,10469,8047,1.3,42.14,2020-09-22 14:55:00,2020-09-22 21:17:35,245.6199951171875,280.17999267578125,265.92999267578125,249.02000427246094
2660,FCX,15.65,Put,15.5,2020-10-16 00:00:00,24,0.72,0.73,0.73,0.72,757,587,1.29,50.24,2020-09-22 14:57:00,2020-09-22 21:17:35,14.670000076293945,17.299999237060547,17.149999618530273,14.770000457763672
2661,PINS,39.78,Call,42.5,2020-10-09 00:00:00,17,1.3,1.35,1.4,1.31,1467,1141,1.29,67.03,2020-09-22 14:47:00,2020-09-22 21:17:35,38.060001373291016,45.20000076293945,43.38999938964844,39.54999923706055
2662,SBSW,11.35,Put,10.0,2020-10-16 00:00:00,24,0.25,0.3,0.35,0.3,5776,4504,1.28,73.54,2020-09-22 14:01:00,2020-09-22 21:17:35,10.260000228881836,12.760000228881836,12.4399995803833,10.739999771118164
2663,LULU,310.0,Call,310.0,2020-10-16 00:00:00,24,13.35,13.52,13.7,13.52,580,458,1.27,41.35,2020-09-22 15:07:00,2020-09-22 21:17:35,303.2099914550781,359.239990234375,349.95001220703125,316.7699890136719
2664,BIG,45.5,Call,50.0,2020-10-16 00:00:00,24,1.2,1.25,1.3,1.36,1094,866,1.26,63.54,2020-09-22 14:22:00,2020-09-22 21:17:35,43.02000045776367,53.369998931884766,53.189998626708984,44.279998779296875
2665,WMT,131.21,Call,138.0,2020-08-14 00:00:00,18,0.63,0.66,0.69,0.67,1545,118,13.09,23.94,2020-07-27 00:00:00,2020-07-27 23:32:24,127.62000274658203,132.97000122070312,132.60000610351562,131.75999450683594
2666,BAC,24.14,Put,25.0,2020-08-14 00:00:00,18,1.26,1.31,1.36,1.37,1335,149,8.96,40.65,2020-07-27 15:38:00,2020-07-27 23:32:24,24.079999923706055,27.75,26.469999313354492,24.360000610351562
2667,BAC,24.14,Put,24.0,2020-08-14 00:00:00,18,0.71,0.73,0.75,0.75,1550,513,3.02,38.71,2020-07-27 16:07:00,2020-07-27 23:32:24,24.079999923706055,27.75,26.469999313354492,24.360000610351562
2668,BAC,24.14,Call,24.0,2020-08-14 00:00:00,18,0.82,0.87,0.92,0.88,2169,1324,1.64,37.55,2020-07-27 16:13:00,2020-07-27 23:32:24,24.079999923706055,27.75,26.469999313354492,24.360000610351562
2669,CVS,62.57,Put,60.0,2020-08-14 00:00:00,18,0.81,0.89,0.96,0.95,1427,178,8.02,36.63,2020-07-27 15:00:00,2020-07-27 23:32:24,62.22999954223633,67.16999816894531,65.66999816894531,63.27000045776367
2670,CVS,62.57,Call,65.0,2020-08-14 00:00:00,18,0.86,0.94,1.02,0.92,1062,617,1.72,33.26,2020-07-27 16:03:00,2020-07-27 23:32:24,62.22999954223633,67.16999816894531,65.66999816894531,63.27000045776367
2671,BA,170.21,Call,185.0,2020-08-14 00:00:00,18,5.4,5.58,5.75,5.55,1255,180,6.97,72.72,2020-07-27 16:14:00,2020-07-27 23:32:24,153.41000366210938,189.97000122070312,178.0800018310547,170.83999633789062
2672,MU,51.59,Call,60.0,2020-08-14 00:00:00,18,0.13,0.15,0.17,0.16,808,122,6.62,44.95,2020-07-27 15:53:00,2020-07-27 23:32:24,45.29999923706055,51.47999954223633,45.599998474121094,50.09000015258789
2673,WFC,25.49,Put,22.0,2020-08-14 00:00:00,18,0.07,0.1,0.13,0.13,2597,547,4.75,52.04,2020-07-27 16:07:00,2020-07-27 23:32:24,23.899999618530273,26.139999389648438,25.299999237060547,25.530000686645508
2674,AAPL,379.24,Put,335.0,2020-08-14 00:00:00,18,0.97,1.26,1.55,1.45,1084,240,4.52,42.39,2020-07-27 15:56:00,2020-07-27 23:32:24,93.24749755859375,116.0425033569336,114.90750122070312,93.25250244140625
2675,AAPL,379.24,Put,375.0,2020-08-14 00:00:00,18,10.5,10.83,11.15,10.75,503,236,2.13,38.52,2020-07-27 16:14:00,2020-07-27 23:32:24,93.24749755859375,116.0425033569336,114.90750122070312,93.25250244140625
2676,AAPL,379.24,Call,375.0,2020-08-14 00:00:00,18,14.1,14.33,14.55,14.35,879,696,1.26,35.89,2020-07-27 16:14:00,2020-07-27 23:32:24,93.24749755859375,116.0425033569336,114.90750122070312,93.25250244140625
2677,AAPL,379.24,Call,380.0,2020-08-14 00:00:00,18,11.5,11.68,11.85,11.53,1019,821,1.24,35.08,2020-07-27 16:13:00,2020-07-27 23:32:24,93.24749755859375,116.0425033569336,114.90750122070312,93.25250244140625
2678,DKNG,35.12,Call,45.0,2020-08-14 00:00:00,18,0.9,0.98,1.05,0.85,1232,330,3.73,113.0,2020-07-27 15:48:00,2020-07-27 23:32:24,30.510000228881836,36.2400016784668,33.90999984741211,34.630001068115234
2679,DKNG,35.12,Call,40.0,2020-08-14 00:00:00,18,1.65,2.03,2.4,1.85,1634,999,1.64,114.51,2020-07-27 16:14:00,2020-07-27 23:32:24,30.510000228881836,36.2400016784668,33.90999984741211,34.630001068115234
2680,VZ,56.87,Call,60.0,2020-08-14 00:00:00,18,0.06,0.1,0.14,0.1,816,237,3.44,17.97,2020-07-27 15:38:00,2020-07-27 23:32:24,56.650001525878906,59.61000061035156,58.790000915527344,57.47999954223633
2681,PTON,63.68,Call,70.0,2020-08-14 00:00:00,18,2.35,2.42,2.48,2.4,3299,1006,3.28,83.19,2020-07-27 16:13:00,2020-07-27 23:32:24,62.5,73.20999908447266,64.33999633789062,64.11000061035156
2682,PBR,9.3,Put,8.0,2020-08-14 00:00:00,18,0.07,0.08,0.09,0.1,1821,595,3.06,66.23,2020-07-27 15:48:00,2020-07-27 23:32:24,8.239999771118164,9.289999961853027,8.609999656677246,9.140000343322754
2683,FB,233.5,Call,190.0,2020-08-14 00:00:00,18,43.0,44.38,45.75,44.9,942,343,2.75,68.55,2020-07-27 15:50:00,2020-07-27 23:32:24,229.0,278.8900146484375,261.239990234375,230.1199951171875
2684,NEM,69.04,Call,70.0,2020-08-14 00:00:00,18,2.53,2.6,2.67,2.67,593,245,2.42,50.49,2020-07-27 16:12:00,2020-07-27 23:32:24,62.650001525878906,72.22000122070312,63.849998474121094,68.58999633789062
2685,TGT,122.69,Call,123.0,2020-08-14 00:00:00,18,2.62,2.78,2.94,2.55,524,219,2.39,24.51,2020-07-27 15:45:00,2020-07-27 23:32:24,121.81999969482422,137.0,136.52999877929688,123.29000091552734
2686,NFLX,495.65,Call,600.0,2020-08-14 00:00:00,18,1.2,1.24,1.28,1.24,706,302,2.34,51.51,2020-07-27 16:14:00,2020-07-27 23:32:24,466.54998779296875,510.82000732421875,482.67999267578125,488.510009765625
2687,INTC,49.57,Call,52.0,2020-08-14 00:00:00,18,0.55,0.56,0.57,0.56,2473,1126,2.2,32.38,2020-07-27 16:14:00,2020-07-27 23:32:24,46.970001220703125,50.22999954223633,48.88999938964844,49.2400016784668
2688,INTC,49.57,Call,53.0,2020-08-14 00:00:00,18,0.36,0.39,0.41,0.38,2092,988,2.12,33.21,2020-07-27 16:14:00,2020-07-27 23:32:24,46.970001220703125,50.22999954223633,48.88999938964844,49.2400016784668
2689,INTC,49.57,Call,50.0,2020-08-14 00:00:00,18,1.2,1.21,1.22,1.19,1666,796,2.09,31.32,2020-07-27 16:15:00,2020-07-27 23:32:24,46.970001220703125,50.22999954223633,48.88999938964844,49.2400016784668
2690,INTC,49.57,Call,54.0,2020-08-14 00:00:00,18,0.23,0.27,0.31,0.25,1110,666,1.67,33.81,2020-07-27 16:14:00,2020-07-27 23:32:24,46.970001220703125,50.22999954223633,48.88999938964844,49.2400016784668
2691,AMD,68.97,Put,64.0,2020-08-14 00:00:00,18,1.82,1.92,2.03,2.0,523,250,2.09,68.32,2020-07-27 16:10:00,2020-07-27 23:32:24,67.0199966430664,87.29000091552734,81.30000305175781,67.61000061035156
2692,AMD,68.97,Call,70.0,2020-08-14 00:00:00,18,3.75,3.8,3.85,3.8,1926,1327,1.45,69.55,2020-07-27 16:14:00,2020-07-27 23:32:24,67.0199966430664,87.29000091552734,81.30000305175781,67.61000061035156
2693,AUY,6.61,Call,6.0,2020-08-14 00:00:00,18,0.73,0.76,0.79,0.75,1353,664,2.04,65.25,2020-07-27 16:11:00,2020-07-27 23:32:24,5.769999980926514,7.019999980926514,5.869999885559082,6.579999923706055
2694,AUY,6.61,Call,6.5,2020-08-14 00:00:00,18,0.45,0.46,0.46,0.43,1966,1204,1.63,63.83,2020-07-27 16:00:00,2020-07-27 23:32:24,5.769999980926514,7.019999980926514,5.869999885559082,6.579999923706055
2695,AUY,6.61,Call,7.5,2020-08-14 00:00:00,18,0.13,0.15,0.16,0.15,837,523,1.6,74.53,2020-07-27 16:13:00,2020-07-27 23:32:24,5.769999980926514,7.019999980926514,5.869999885559082,6.579999923706055
2696,GNUS,1.71,Call,2.5,2020-08-14 00:00:00,18,0.1,0.15,0.2,0.17,1224,649,1.89,253.48,2020-07-27 15:48:00,2020-07-27 23:32:24,1.4299999475479126,2.0,1.600000023841858,1.7300000190734863
2697,GNUS,1.71,Put,1.5,2020-08-14 00:00:00,18,0.2,0.23,0.25,0.25,592,463,1.28,246.26,2020-07-27 15:51:00,2020-07-27 23:32:24,1.4299999475479126,2.0,1.600000023841858,1.7300000190734863
2698,AAL,11.39,Call,12.5,2020-08-14 00:00:00,18,0.43,0.46,0.5,0.44,942,566,1.66,83.74,2020-07-27 16:14:00,2020-07-27 23:32:24,10.710000038146973,15.100000381469727,13.329999923706055,11.770000457763672
2699,PFE,37.54,Call,37.5,2020-08-14 00:00:00,18,1.06,1.11,1.16,1.12,699,433,1.61,32.76,2020-07-27 16:12:00,2020-07-27 23:32:24,37.66999816894531,39.45000076293945,38.060001373291016,39.02000045776367
2700,VALE,11.91,Call,12.0,2020-08-14 00:00:00,18,0.44,0.45,0.47,0.47,601,412,1.46,48.22,2020-07-27 16:13:00,2020-07-27 23:32:24,11.0600004196167,12.149999618530273,11.329999923706055,11.739999771118164
2701,BABA,250.86,Call,270.0,2020-08-14 00:00:00,18,2.5,2.72,2.94,2.74,1381,946,1.46,40.39,2020-07-27 16:12:00,2020-07-27 23:32:24,246.10000610351562,265.97601318359375,253.97000122070312,249.0500030517578
2702,CSCO,47.19,Call,48.0,2020-08-14 00:00:00,18,0.95,0.99,1.03,1.0,627,490,1.28,32.15,2020-07-27 16:11:00,2020-07-27 23:32:24,42.27000045776367,48.45000076293945,42.5,46.279998779296875
2703,T,29.42,Put,29.0,2020-09-25 00:00:00,21,0.42,0.45,0.48,0.45,39245,1719,22.83,23.2,2020-09-04 00:00:00,2020-09-07 21:31:21,27.75,29.700000762939453,28.040000915527344,29.510000228881836
2704,T,29.42,Call,29.0,2020-09-25 00:00:00,21,0.81,0.88,0.94,0.93,1533,103,14.88,24.52,2020-09-04 00:00:00,2020-09-07 21:31:21,27.75,29.700000762939453,28.040000915527344,29.510000228881836
2705,TLRY,5.92,Call,6.0,2020-09-25 00:00:00,21,0.37,0.48,0.58,0.51,1745,108,16.16,96.11,2020-09-04 00:00:00,2020-09-07 21:31:21,4.409999847412109,6.050000190734863,4.789999961853027,5.659999847412109
2706,AG,11.5,Put,10.5,2020-09-25 00:00:00,21,0.34,0.42,0.5,0.39,1103,115,9.59,75.68,2020-09-04 00:00:00,2020-09-07 21:31:21,9.460000038146973,12.630000114440918,9.520000457763672,11.380000114440918
2707,JNJ,148.59,Put,145.0,2020-09-25 00:00:00,21,2.07,2.21,2.35,2.15,1470,165,8.91,26.46,2020-09-04 00:00:00,2020-09-07 21:31:21,142.9600067138672,151.10000610351562,145.66000366210938,147.25999450683594
2708,CRM,254.7,Put,222.5,2020-09-25 00:00:00,21,0.71,2.38,4.05,3.63,955,126,7.58,63.16,2020-09-04 00:00:00,2020-09-07 21:31:21,233.6300048828125,256.510009765625,242.74000549316406,241.27000427246094
2709,AAPL,120.96,Call,140.0,2020-09-25 00:00:00,21,1.68,1.73,1.77,1.64,31626,7075,4.47,61.48,2020-09-04 00:00:00,2020-09-07 21:31:21,103.0999984741211,120.5,112.27999877929688,112.81999969482422
2710,AAPL,120.96,Put,111.25,2020-09-25 00:00:00,21,2.88,2.99,3.1,3.15,2041,832,2.45,62.99,2020-09-04 00:00:00,2020-09-07 21:31:21,103.0999984741211,120.5,112.27999877929688,112.81999969482422
2711,AAPL,120.96,Call,120.0,2020-09-25 00:00:00,21,7.15,7.43,7.7,7.41,6071,2592,2.34,59.64,2020-09-04 00:00:00,2020-09-07 21:31:21,103.0999984741211,120.5,112.27999877929688,112.81999969482422
2712,AAPL,120.96,Put,110.0,2020-09-25 00:00:00,21,2.55,2.63,2.7,2.63,4764,2685,1.77,61.38,2020-09-04 00:00:00,2020-09-07 21:31:21,103.0999984741211,120.5,112.27999877929688,112.81999969482422
2713,AAPL,120.96,Call,117.5,2020-09-25 00:00:00,21,8.5,8.7,8.9,8.8,1670,1321,1.26,60.34,2020-09-04 00:00:00,2020-09-07 21:31:21,103.0999984741211,120.5,112.27999877929688,112.81999969482422
2714,AAPL,120.96,Call,121.25,2020-09-25 00:00:00,21,6.55,6.7,6.85,6.85,1717,1385,1.24,59.99,2020-09-04 00:00:00,2020-09-07 21:31:21,103.0999984741211,120.5,112.27999877929688,112.81999969482422
2715,TSLA,399.18,Call,395.0,2020-09-25 00:00:00,21,58.25,63.13,68.0,61.45,863,274,3.15,156.69,2020-09-04 00:00:00,2020-09-07 21:31:21,329.8800048828125,461.94000244140625,407.3399963378906,330.2099914550781
2716,TSLA,399.18,Put,380.0,2020-09-25 00:00:00,21,28.05,32.78,37.5,32.31,1106,685,1.61,111.26,2020-09-04 00:00:00,2020-09-07 21:31:21,329.8800048828125,461.94000244140625,407.3399963378906,330.2099914550781
2717,TSLA,399.18,Put,395.0,2020-09-25 00:00:00,21,34.6,38.55,42.5,39.87,501,364,1.38,111.14,2020-09-04 00:00:00,2020-09-07 21:31:21,329.8800048828125,461.94000244140625,407.3399963378906,330.2099914550781
2718,TSLA,399.18,Call,780.0,2020-09-25 00:00:00,21,5.35,5.45,5.55,5.5,1057,843,1.25,175.46,2020-09-04 00:00:00,2020-09-07 21:31:21,329.8800048828125,461.94000244140625,407.3399963378906,330.2099914550781
2719,M,7.65,Call,8.5,2020-09-25 00:00:00,21,0.28,0.3,0.32,0.31,1099,363,3.03,83.83,2020-09-04 00:00:00,2020-09-07 21:31:21,5.889999866485596,7.96999979019165,6.03000020980835,7.619999885559082
2720,CCL,18.53,Call,20.0,2020-09-25 00:00:00,21,1.22,1.36,1.49,1.4,4124,1431,2.88,111.36,2020-09-04 00:00:00,2020-09-07 21:31:21,13.399999618530273,18.920000076293945,15.069999694824219,18.290000915527344
2721,UBER,33.24,Put,31.5,2020-09-25 00:00:00,21,0.94,1.03,1.12,1.01,533,186,2.87,56.69,2020-09-04 00:00:00,2020-09-07 21:31:21,32.15999984741211,38.52000045776367,34.459999084472656,34.31999969482422
2722,GPS,17.52,Call,20.0,2020-09-25 00:00:00,21,0.26,0.3,0.34,0.37,620,241,2.57,68.62,2020-09-04 00:00:00,2020-09-07 21:31:21,15.760000228881836,18.0,16.290000915527344,17.299999237060547
2723,OXY,12.25,Call,13.0,2020-09-25 00:00:00,21,0.52,0.59,0.65,0.54,1533,608,2.52,71.28,2020-09-04 00:00:00,2020-09-07 21:31:21,9.829999923706055,12.09000015258789,10.220000267028809,11.0600004196167
2724,OXY,12.25,Call,16.0,2020-09-25 00:00:00,21,0.05,0.12,0.19,0.1,859,463,1.86,79.82,2020-09-04 00:00:00,2020-09-07 21:31:21,9.829999923706055,12.09000015258789,10.220000267028809,11.0600004196167
2725,OXY,12.25,Call,15.0,2020-09-25 00:00:00,21,0.13,0.16,0.19,0.18,943,743,1.27,77.84,2020-09-04 00:00:00,2020-09-07 21:31:21,9.829999923706055,12.09000015258789,10.220000267028809,11.0600004196167
2726,PTON,80.63,Call,75.0,2020-09-25 00:00:00,21,12.75,13.05,13.35,13.0,545,234,2.33,133.55,2020-09-04 00:00:00,2020-09-07 21:31:21,78.83000183105469,100.44000244140625,97.7300033569336,85.5999984741211
2727,WKHS,19.71,Call,22.0,2020-09-25 00:00:00,21,2.05,2.18,2.3,2.4,1248,598,2.09,172.66,2020-09-04 00:00:00,2020-09-07 21:31:21,18.83300018310547,30.989999771118164,24.809999465942383,21.3799991607666
2728,X,7.88,Call,7.5,2020-09-25 00:00:00,21,0.75,0.77,0.78,0.78,2029,1084,1.87,77.07,2020-09-04 00:00:00,2020-09-07 21:31:21,6.849999904632568,9.25,7.110000133514404,7.460000038146973
2729,FSLY,80.92,Call,90.0,2020-09-25 00:00:00,21,3.8,4.15,4.5,4.1,1142,622,1.84,95.57,2020-09-04 00:00:00,2020-09-07 21:31:21,74.22000122070312,95.3499984741211,91.45999908447266,81.08000183105469
2730,AMZN,3294.62,Call,5000.0,2020-09-25 00:00:00,21,1.85,1.97,2.09,1.89,507,298,1.7,72.23,2020-09-04 00:00:00,2020-09-07 21:31:21,2871.0,3349.889892578125,3095.1298828125,3149.840087890625
2731,NCLH,18.42,Call,20.0,2020-09-25 00:00:00,21,1.18,1.29,1.39,1.22,2144,1576,1.36,103.74,2020-09-04 00:00:00,2020-09-07 21:31:21,14.149999618530273,19.15999984741211,16.6299991607666,18.530000686645508
2732,BAC,26.54,Call,26.5,2020-09-25 00:00:00,21,1.02,1.06,1.09,1.08,1291,1036,1.25,41.35,2020-09-04 00:00:00,2020-09-07 21:31:21,22.950000762939453,26.31999969482422,23.489999771118164,25.479999542236328
2733,PLUG,9.06,Call,9.5,2020-08-07 00:00:00,22,0.92,0.97,1.01,0.93,6669,356,18.73,125.23,2020-07-16 00:00:00,2020-07-17 01:55:24,7.070000171661377,11.75,11.279999732971191,8.600000381469727
2734,AAPL,386.09,Call,392.5,2020-08-07 00:00:00,22,13.5,13.83,14.15,13.75,1870,137,13.65,43.63,2020-07-16 00:00:00,2020-07-17 01:55:24,89.1449966430664,114.4124984741211,111.11250305175781,98.35749816894531
2735,WFC,25.46,Put,22.5,2020-08-07 00:00:00,22,0.27,0.3,0.33,0.32,3608,367,9.83,55.55,2020-07-16 00:00:00,2020-07-17 01:55:24,23.899999618530273,26.850000381469727,25.06999969482422,24.56999969482422
2736,WFC,25.46,Call,28.0,2020-08-07 00:00:00,22,0.35,0.38,0.41,0.34,767,330,2.32,45.99,2020-07-17 15:31:00,2020-07-17 01:55:24,23.899999618530273,26.850000381469727,25.06999969482422,24.56999969482422
2737,GE,7.05,Call,7.5,2020-08-07 00:00:00,22,0.27,0.28,0.29,0.28,26205,3954,6.63,65.94,2020-07-17 16:14:00,2020-07-17 01:55:24,6.0,7.150000095367432,6.400000095367432,6.869999885559082
2738,MGM,17.6,Put,13.5,2020-08-07 00:00:00,22,0.26,0.32,0.37,0.31,724,122,5.93,105.04,2020-07-17 16:05:00,2020-07-17 01:55:24,14.649999618530273,18.600000381469727,18.459999084472656,16.329999923706055
2739,MGM,17.6,Put,17.0,2020-08-07 00:00:00,22,1.2,1.29,1.37,1.19,712,195,3.65,87.35,2020-07-17 13:30:00,2020-07-17 01:55:24,14.649999618530273,18.600000381469727,18.459999084472656,16.329999923706055
2740,NIO,12.94,Call,12.0,2020-08-07 00:00:00,22,2.2,2.3,2.4,2.3,5935,1097,5.41,147.09,2020-07-17 16:03:00,2020-07-17 01:55:24,10.90999984741211,14.529999732971191,13.420000076293945,12.819999694824219
2741,VALE,11.28,Put,11.5,2020-08-07 00:00:00,22,0.64,0.67,0.7,0.65,531,101,5.26,48.27,2020-07-17 13:37:00,2020-07-17 01:55:24,11.0600004196167,12.149999618530273,11.15999984741211,11.4399995803833
2742,MA,299.35,Put,292.5,2020-08-07 00:00:00,22,4.5,6.2,7.9,7.46,633,128,4.95,36.69,2020-07-17 16:14:00,2020-07-17 01:55:24,301.9200134277344,331.2200012207031,328.0199890136719,311.9599914550781
2743,MA,299.35,Call,320.0,2020-08-07 00:00:00,22,2.3,2.85,3.4,3.21,680,161,4.22,34.23,2020-07-17 16:14:00,2020-07-17 01:55:24,301.9200134277344,331.2200012207031,328.0199890136719,311.9599914550781
2744,SPCE,21.07,Call,35.0,2020-08-07 00:00:00,22,0.65,0.75,0.84,0.77,763,164,4.65,182.36,2020-07-17 16:11:00,2020-07-17 01:55:24,18.1299991607666,27.549999237060547,18.25,22.979999542236328
2745,SPCE,21.07,Call,22.0,2020-08-07 00:00:00,22,2.69,2.84,2.99,2.87,699,210,3.33,157.82,2020-07-17 16:10:00,2020-07-17 01:55:24,18.1299991607666,27.549999237060547,18.25,22.979999542236328
2746,SPCE,21.07,Call,25.0,2020-08-07 00:00:00,22,1.85,2.0,2.14,2.09,1296,517,2.51,166.64,2020-07-17 16:15:00,2020-07-17 01:55:24,18.1299991607666,27.549999237060547,18.25,22.979999542236328
2747,AAL,12.45,Put,11.5,2020-08-07 00:00:00,22,0.61,0.8,1.0,0.95,1599,434,3.68,117.9,2020-07-17 15:41:00,2020-07-17 01:55:24,10.710000038146973,13.289999961853027,13.029999732971191,11.470000267028809
2748,AAL,12.45,Call,13.0,2020-08-07 00:00:00,22,1.1,1.17,1.24,1.15,981,333,2.95,113.03,2020-07-17 16:08:00,2020-07-17 01:55:24,10.710000038146973,13.289999961853027,13.029999732971191,11.470000267028809
2749,AAL,12.45,Put,10.0,2020-08-07 00:00:00,22,0.4,0.43,0.45,0.43,1028,501,2.05,119.89,2020-07-17 15:45:00,2020-07-17 01:55:24,10.710000038146973,13.289999961853027,13.029999732971191,11.470000267028809
2750,AAL,12.45,Put,10.5,2020-08-07 00:00:00,22,0.54,0.58,0.62,0.58,824,424,1.94,119.74,2020-07-17 15:44:00,2020-07-17 01:55:24,10.710000038146973,13.289999961853027,13.029999732971191,11.470000267028809
2751,AAL,12.45,Call,13.5,2020-08-07 00:00:00,22,0.91,1.0,1.08,0.96,656,343,1.91,112.16,2020-07-17 15:24:00,2020-07-17 01:55:24,10.710000038146973,13.289999961853027,13.029999732971191,11.470000267028809
2752,AAL,12.45,Put,12.5,2020-08-07 00:00:00,22,1.37,1.39,1.4,1.53,893,585,1.53,124.1,2020-07-17 15:19:00,2020-07-17 01:55:24,10.710000038146973,13.289999961853027,13.029999732971191,11.470000267028809
2753,AAL,12.45,Call,12.0,2020-08-07 00:00:00,22,1.45,1.56,1.67,1.58,1165,892,1.31,112.13,2020-07-17 16:12:00,2020-07-17 01:55:24,10.710000038146973,13.289999961853027,13.029999732971191,11.470000267028809
2754,PCG,9.02,Put,8.5,2020-08-07 00:00:00,22,0.25,0.35,0.44,0.27,684,192,3.56,57.07,2020-07-17 15:58:00,2020-07-17 01:55:24,8.8100004196167,9.59000015258789,9.100000381469727,9.329999923706055
2755,T,30.39,Put,30.0,2020-08-07 00:00:00,22,0.73,0.77,0.8,0.76,1545,476,3.25,32.23,2020-07-17 16:14:00,2020-07-17 01:55:24,29.200000762939453,30.420000076293945,30.020000457763672,29.850000381469727
2756,NCLH,15.61,Call,18.0,2020-08-07 00:00:00,22,0.82,0.87,0.91,0.86,630,211,2.99,110.2,2020-07-17 16:09:00,2020-07-17 01:55:24,12.5600004196167,15.949999809265137,13.989999771118164,14.890000343322754
2757,CCL,15.78,Call,16.0,2020-08-07 00:00:00,22,1.4,1.44,1.48,1.46,708,254,2.79,100.63,2020-07-17 16:02:00,2020-07-17 01:55:24,12.829999923706055,15.949999809265137,14.220000267028809,15.0
2758,CSCO,45.78,Call,47.5,2020-08-07 00:00:00,22,0.54,0.61,0.68,0.55,634,280,2.26,26.5,2020-07-17 14:55:00,2020-07-17 01:55:24,45.380001068115234,47.83000183105469,47.43000030517578,46.970001220703125
2759,CGC,18.11,Call,20.0,2020-08-07 00:00:00,22,0.6,0.61,0.62,0.64,658,355,1.85,74.1,2020-07-17 16:11:00,2020-07-17 01:55:24,16.200000762939453,19.65999984741211,16.6299991607666,17.690000534057617
2760,SNAP,23.9,Call,28.0,2020-08-07 00:00:00,22,0.69,0.76,0.84,0.8,805,516,1.56,90.21,2020-07-17 15:59:00,2020-07-17 01:55:24,20.610000610351562,25.739999771118164,21.579999923706055,25.270000457763672
2761,DKNG,35.64,Call,40.0,2020-08-07 00:00:00,22,2.1,2.28,2.45,2.2,556,446,1.25,108.38,2020-07-17 16:12:00,2020-07-17 01:55:24,31.649999618530273,38.84000015258789,34.09000015258789,35.40999984741211
2762,AZN,57.43,Call,60.0,2020-08-07 00:00:00,22,1.8,2.0,2.2,2.05,1354,1087,1.25,54.88,2020-07-17 16:13:00,2020-07-17 01:55:24,54.810001373291016,64.94000244140625,56.209999084472656,58.68000030517578
2763,CCL,15.47,Put,14.5,2020-08-07 00:00:00,21,0.87,0.97,1.07,0.9,2377,210,11.32,93.26,2020-07-17 00:00:00,2020-07-17 23:29:40,12.829999923706055,15.949999809265137,14.220000267028809,15.0
2764,SBUX,74.16,Put,72.5,2020-08-07 00:00:00,21,1.78,2.08,2.37,2.2,904,112,8.07,42.5,2020-07-17 15:35:00,2020-07-17 23:29:40,73.62999725341797,78.48999786376953,75.79000091552734,74.95999908447266
2765,MRNA,94.85,Call,100.0,2020-08-07 00:00:00,21,9.0,9.75,10.5,10.0,2505,333,7.52,133.35,2020-07-17 16:14:00,2020-07-17 23:29:40,66.54000091552734,90.8499984741211,74.0999984741211,82.68000030517578
2766,MRNA,94.85,Call,95.0,2020-08-07 00:00:00,21,11.6,11.7,11.8,11.7,1153,375,3.07,129.8,2020-07-17 16:14:00,2020-07-17 23:29:40,66.54000091552734,90.8499984741211,74.0999984741211,82.68000030517578
2767,BAC,23.22,Put,24.0,2020-08-07 00:00:00,21,1.27,1.32,1.36,1.28,1275,186,6.85,37.44,2020-07-17 15:42:00,2020-07-17 23:29:40,23.110000610351562,26.190000534057617,26.110000610351562,23.579999923706055
2768,MU,49.47,Put,50.0,2020-08-07 00:00:00,21,2.21,2.25,2.29,2.27,1268,215,5.9,42.36,2020-07-17 15:56:00,2020-07-17 23:29:40,48.04999923706055,54.20000076293945,48.75,51.209999084472656
2769,NKLA,48.84,Call,70.0,2020-08-07 00:00:00,21,0.35,0.45,0.55,0.57,1030,217,4.75,108.07,2020-07-17 16:14:00,2020-07-17 23:29:40,29.0,41.560001373291016,36.720001220703125,38.45000076293945
